Date,year,month,day,day_of_week,week_of_year,quarter,day_of_year,is_weekend,is_month_start,is_month_end,is_q3,is_december,sin_7,cos_7,sin_30_5,cos_30_5,sin_365_25,cos_365_25,sin_365,cos_365
2023-10-06,2023,10,6,4,40,4,279,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9444892287836613,0.32854238191083485,-0.9962102997023297,0.0869772313136861,-0.9962102997023297,0.0869772313136861
2023-10-07,2023,10,7,5,40,4,280,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9917226741361015,0.12839835514655099,-0.9945667569706337,0.1041007489354256,-0.9945667569706337,0.1041007489354256
2023-10-08,2023,10,8,6,40,4,281,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9970175264485267,-0.07717546212664618,-0.9926289059345095,0.121193461470736,-0.9926289059345095,0.121193461470736
2023-10-09,2023,10,9,0,41,4,282,0,0,0,0,0,0.0,1.0,0.9601498736716018,-0.2794856348516094,-0.9903973200352558,0.1382503109109819,-0.9903973200352558,0.1382503109109819
2023-10-10,2023,10,10,1,41,4,283,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8826787983255474,-0.46997674302732007,-0.9878726596350429,0.15526624985999563,-0.9878726596350429,0.15526624985999563
2023-10-11,2023,10,11,2,41,4,284,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.7678804460366001,-0.6405931786981751,-0.9850556718215013,0.172236243027682,-0.9850556718215013,0.172236243027682
2023-10-12,2023,10,12,3,41,4,285,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.620609481827423,-0.7841198065767103,-0.981947190186646,0.18915526872004093,-0.981947190186646,0.18915526872004093
2023-10-13,2023,10,13,4,41,4,286,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.44709379298511387,-0.8944870822287956,-0.9785481345802031,0.20601832032517084,-0.9785481345802031,0.20601832032517084
2023-10-14,2023,10,14,5,41,4,287,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2546711202412288,-0.9670277247913204,-0.9748595108374125,0.22282040779479959,-0.9748595108374125,0.22282040779479959
2023-10-15,2023,10,15,6,41,4,288,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.05147875477034673,-0.9986740898848305,-0.9708824104813836,0.23955655912092708,-0.9708824104813836,0.23955655912092708
2023-10-16,2023,10,16,0,42,4,289,0,0,0,0,0,0.0,1.0,-0.15389057670406148,-0.9880878960910772,-0.9666180104000972,0.2562218218071163,-0.9666180104000972,0.2562218218071163
2023-10-17,2023,10,17,1,42,4,290,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.35275208654909473,-0.9357168190404936,-0.9620675724981452,0.27281126433401914,-0.9620675724981452,0.27281126433401914
2023-10-18,2023,10,18,2,42,4,291,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5366961939916003,-0.8437755598231858,-0.957232443323312,0.28931997761869527,-0.957232443323312,0.28931997761869527
2023-10-19,2023,10,19,3,42,4,292,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.6979441547663433,-0.7161521883143935,-0.9521140536681102,0.3057430764672831,-0.9521140536681102,0.3057430764672831
2023-10-20,2023,10,20,4,42,4,293,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8296770135526189,-0.5582437220268648,-0.9467139181463862,0.3220757010206104,-0.9467139181463862,0.3220757010206104
2023-10-21,2023,10,21,5,42,4,294,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9263239682514951,-0.3767278936351848,-0.9410336347451197,0.3383130181923076,-0.9410336347451197,0.3383130181923076
2023-10-22,2023,10,22,6,42,4,295,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9837979515735163,-0.1792807588107359,-0.9350748843515574,0.3544502230989869,-0.9350748843515574,0.3544502230989869
2023-10-23,2023,10,23,0,43,4,296,0,0,0,0,0,0.0,1.0,-0.9996684675143132,0.025747913654987745,-0.9288394302558068,0.3704825404820963,-0.9288394302558068,0.3704825404820963
2023-10-24,2023,10,24,1,43,4,297,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9732643737003827,0.22968774213179508,-0.9223291176290545,0.3864052261209853,-0.9223291176290545,0.3864052261209853
2023-10-25,2023,10,25,2,43,4,298,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.9057022630804715,0.42391439070986053,-0.9155458729775467,0.40221356823680365,-0.9155458729775467,0.40221356823680365
2023-10-26,2023,10,26,3,43,4,299,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7998392447397193,0.6002142805483683,-0.9084917035725082,0.41790288888678667,-0.9084917035725082,0.41790288888678667
2023-10-27,2023,10,27,4,43,4,300,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.6601521206712321,0.7511319308705195,-0.9011686968561569,0.4334685453485363,-0.9011686968561569,0.4334685453485363
2023-10-28,2023,10,28,5,43,4,301,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4925480679538645,0.8702852410301551,-0.8935790198239952,0.4489059314938798,-0.8935790198239952,0.4489059314938798
2023-10-29,2023,10,29,6,43,4,302,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.30411483232751774,0.9526353808033826,-0.8857249183835637,0.4642104791518923,-0.8857249183835637,0.4642104791518923
2023-10-30,2023,10,30,0,44,4,303,0,0,0,0,0,0.0,1.0,-0.1028209971373608,0.9946998756145891,-0.8776087166898392,0.4793776594606945,-0.8776087166898392,0.4793776594606945
2023-10-31,2023,10,31,1,44,4,304,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.10282099713736031,0.9946998756145891,-0.8692328164574792,0.49440298420761813,-0.8692328164574792,0.49440298420761813
2023-11-01,2023,11,1,2,44,4,305,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.2045520661262008,0.9788556850953578,-0.8605996962501181,0.5092820071573356,-0.8605996962501181,0.5092820071573356
2023-11-02,2023,11,2,3,44,4,306,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.40045390565126643,0.9163169044870048,-0.8517119107469189,0.5240103253675756,-0.8517119107469189,0.5240103253675756
2023-11-03,2023,11,3,4,44,4,307,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5794210982045637,0.8150283375168114,-0.8425720899866032,0.5385835804920232,-0.8425720899866032,0.5385835804920232
2023-11-04,2023,11,4,5,44,4,308,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.733885366432199,0.6792733388972931,-0.8331829385891785,0.5529974600700271,-0.8331829385891785,0.5529974600700271
2023-11-05,2023,11,5,6,44,4,309,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8573146280763323,0.5147928015098308,-0.8235472349556007,0.5672476988027229,-0.8235472349556007,0.5672476988027229
2023-11-06,2023,11,6,0,45,4,310,0,0,0,0,0,0.0,1.0,0.9444892287836613,0.32854238191083485,-0.8136678304455991,0.5813300798152042,-0.8136678304455991,0.5813300798152042
2023-11-07,2023,11,7,1,45,4,311,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9917226741361015,0.12839835514655099,-0.8035476485339116,0.5952404359043674,-0.8035476485339116,0.5952404359043674
2023-11-08,2023,11,8,2,45,4,312,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9970175264485267,-0.07717546212664618,-0.7931896839451843,0.6089746507720486,-0.7931896839451843,0.6089746507720486
2023-11-09,2023,11,9,3,45,4,313,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9601498736716018,-0.2794856348516094,-0.7825970017677834,0.6225286602431057,-0.7825970017677834,0.6225286602431057
2023-11-10,2023,11,10,4,45,4,314,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8826787983255474,-0.46997674302732007,-0.7717727365467836,0.6358984534680745,-0.7717727365467836,0.6358984534680745
2023-11-11,2023,11,11,5,45,4,315,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7678804460366001,-0.6405931786981751,-0.7607200913564104,0.6490800741100398,-0.7607200913564104,0.6490800741100398
2023-11-12,2023,11,12,6,45,4,316,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.620609481827423,-0.7841198065767103,-0.7494423368521954,0.6620696215153815,-0.7494423368521954,0.6620696215153815
2023-11-13,2023,11,13,0,46,4,317,0,0,0,0,0,0.0,1.0,0.44709379298511387,-0.8944870822287956,-0.7379428103031386,0.6748632518680403,-0.7379428103031386,0.6748632518680403
2023-11-14,2023,11,14,1,46,4,318,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.2546711202412288,-0.9670277247913204,-0.7262249146041543,0.6874571793269664,-0.7262249146041543,0.6874571793269664
2023-11-15,2023,11,15,2,46,4,319,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.05147875477034673,-0.9986740898848305,-0.7142921172691032,0.699847677146407,-0.7142921172691032,0.699847677146407
2023-11-16,2023,11,16,3,46,4,320,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.15389057670406148,-0.9880878960910772,-0.7021479494046978,0.7120310787787131,-0.7021479494046978,0.7120310787787131
2023-11-17,2023,11,17,4,46,4,321,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.35275208654909473,-0.9357168190404936,-0.6897960046655887,0.7240037789593305,-0.6897960046655887,0.7240037789593305
2023-11-18,2023,11,18,5,46,4,322,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5366961939916003,-0.8437755598231858,-0.6772399381909491,0.7357622347736527,-0.6772399381909491,0.7357622347736527
2023-11-19,2023,11,19,6,46,4,323,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.6979441547663433,-0.7161521883143935,-0.6644834655228552,0.7473029667054296,-0.6644834655228552,0.7473029667054296
2023-11-20,2023,11,20,0,47,4,324,0,0,0,0,0,0.0,1.0,-0.8296770135526189,-0.5582437220268648,-0.6515303615068021,0.75862255966641,-0.6515303615068021,0.75862255966641
2023-11-21,2023,11,21,1,47,4,325,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9263239682514951,-0.3767278936351848,-0.6383844591746642,0.7697176640069211,-0.6383844591746642,0.7697176640069211
2023-11-22,2023,11,22,2,47,4,326,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.9837979515735163,-0.1792807588107359,-0.6250496486104377,0.7805849965070866,-0.6250496486104377,0.7805849965070866
2023-11-23,2023,11,23,3,47,4,327,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.9996684675143132,0.025747913654987745,-0.6115298757991053,0.7912213413483807,-0.6115298757991053,0.7912213413483807
2023-11-24,2023,11,24,4,47,4,328,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9732643737003827,0.22968774213179508,-0.5978291414589552,0.801623551065242,-0.5978291414589552,0.801623551065242
2023-11-25,2023,11,25,5,47,4,329,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9057022630804715,0.42391439070986053,-0.5839514998576998,0.8117885474764613,-0.5839514998576998,0.8117885474764613
2023-11-26,2023,11,26,6,47,4,330,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.7998392447397193,0.6002142805483683,-0.5699010576127624,0.8217133225960589,-0.5699010576127624,0.8217133225960589
2023-11-27,2023,11,27,0,48,4,331,0,0,0,0,0,0.0,1.0,-0.6601521206712321,0.7511319308705195,-0.5556819724760489,0.8313949395234058,-0.5556819724760489,0.8313949395234058
2023-11-28,2023,11,28,1,48,4,332,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4925480679538645,0.8702852410301551,-0.5412984521036173,0.8408305333122887,-0.5412984521036173,0.8408305333122887
2023-11-29,2023,11,29,2,48,4,333,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.30411483232751774,0.9526353808033826,-0.5267547528105542,0.8500173118187018,-0.5267547528105542,0.8500173118187018
2023-11-30,2023,11,30,3,48,4,334,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.1028209971373608,0.9946998756145891,-0.5120551783114646,0.8589525565270845,-0.5120551783114646,0.8589525565270845
2023-12-01,2023,12,1,4,48,4,335,0,1,0,0,1,-0.433883739117558,-0.9009688679024191,0.2045520661262008,0.9788556850953578,-0.4972040784469378,0.8676336233547726,-0.4972040784469378,0.8676336233547726
2023-12-02,2023,12,2,5,48,4,336,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.40045390565126643,0.9163169044870048,-0.4822058478963526,0.8760579434344281,-0.4822058478963526,0.8760579434344281
2023-12-03,2023,12,3,6,48,4,337,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.5794210982045637,0.8150283375168114,-0.46706492487743034,0.8842230238742036,-0.46706492487743034,0.8842230238742036
2023-12-04,2023,12,4,0,49,4,338,0,0,0,0,1,0.0,1.0,0.733885366432199,0.6792733388972931,-0.451785789832884,0.8921264484954345,-0.451785789832884,0.8921264484954345
2023-12-05,2023,12,5,1,49,4,339,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8573146280763323,0.5147928015098308,-0.4363729641045924,0.8997658785476209,-0.4363729641045924,0.8997658785476209
2023-12-06,2023,12,6,2,49,4,340,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.9444892287836613,0.32854238191083485,-0.42083100859565564,0.9071390534005044,-0.42083100859565564,0.9071390534005044
2023-12-07,2023,12,7,3,49,4,341,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.9917226741361015,0.12839835514655099,-0.4051645224207563,0.9142437912130223,-0.4051645224207563,0.9142437912130223
2023-12-08,2023,12,8,4,49,4,342,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.9970175264485267,-0.07717546212664618,-0.3893781415452015,0.9210779895789526,-0.3893781415452015,0.9210779895789526
2023-12-09,2023,12,9,5,49,4,343,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9601498736716018,-0.2794856348516094,-0.37347653741307074,0.9276396261490467,-0.37347653741307074,0.9276396261490467
2023-12-10,2023,12,10,6,49,4,344,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8826787983255474,-0.46997674302732007,-0.3574644155648614,0.9339267592294762,-0.3574644155648614,0.9339267592294762
2023-12-11,2023,12,11,0,50,4,345,0,0,0,0,1,0.0,1.0,0.7678804460366001,-0.6405931786981751,-0.34134651424503615,0.9399375283564133,-0.34134651424503615,0.9399375283564133
2023-12-12,2023,12,12,1,50,4,346,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.620609481827423,-0.7841198065767103,-0.3251276029999093,0.9456701548465688,-0.3251276029999093,0.9456701548465688
2023-12-13,2023,12,13,2,50,4,347,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.44709379298511387,-0.8944870822287956,-0.30881248126625377,0.9511229423235357,-0.30881248126625377,0.9511229423235357
2023-12-14,2023,12,14,3,50,4,348,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.2546711202412288,-0.9670277247913204,-0.29240597695107734,0.9562942772197719,-0.29240597695107734,0.9562942772197719
2023-12-15,2023,12,15,4,50,4,349,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.05147875477034673,-0.9986740898848305,-0.27591294500296043,0.9611826292540837,-0.27591294500296043,0.9611826292540837
2023-12-16,2023,12,16,5,50,4,350,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.15389057670406148,-0.9880878960910772,-0.2593382659754056,0.9657865518844574,-0.2593382659754056,0.9657865518844574
2023-12-17,2023,12,17,6,50,4,351,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.35275208654909473,-0.9357168190404936,-0.2426868445825954,0.9701046827361175,-0.2426868445825954,0.9701046827361175
2023-12-18,2023,12,18,0,51,4,352,0,0,0,0,1,0.0,1.0,-0.5366961939916003,-0.8437755598231858,-0.22596360824801906,0.974135744004672,-0.22596360824801906,0.974135744004672
2023-12-19,2023,12,19,1,51,4,353,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.6979441547663433,-0.7161521883143935,-0.20917350564635637,0.9778785428342386,-0.20917350564635637,0.9778785428342386
2023-12-20,2023,12,20,2,51,4,354,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8296770135526189,-0.5582437220268648,-0.19232150523909483,0.9813319716704275,-0.19232150523909483,0.9813319716704275
2023-12-21,2023,12,21,3,51,4,355,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.9263239682514951,-0.3767278936351848,-0.17541259380427843,0.9844950085880858,-0.17541259380427843,0.9844950085880858
2023-12-22,2023,12,22,4,51,4,356,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.9837979515735163,-0.1792807588107359,-0.15845177496083632,0.9873667175937016,-0.15845177496083632,0.9873667175937016
2023-12-23,2023,12,23,5,51,4,357,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.9996684675143132,0.025747913654987745,-0.14144406768794202,0.9899462489023779,-0.14144406768794202,0.9899462489023779
2023-12-24,2023,12,24,6,51,4,358,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9732643737003827,0.22968774213179508,-0.12439450483979998,0.9922328391893008,-0.12439450483979998,0.9922328391893008
2023-12-25,2023,12,25,0,52,4,359,0,0,0,0,1,0.0,1.0,-0.9057022630804715,0.42391439070986053,-0.10730813165636247,0.9942258118156161,-0.10730813165636247,0.9942258118156161
2023-12-26,2023,12,26,1,52,4,360,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.7998392447397193,0.6002142805483683,-0.09019000427034513,0.9959245770286599,-0.09019000427034513,0.9959245770286599
2023-12-27,2023,12,27,2,52,4,361,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.6601521206712321,0.7511319308705195,-0.07304518821104743,0.9973286321364752,-0.07304518821104743,0.9973286321364752
2023-12-28,2023,12,28,3,52,4,362,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.4925480679538645,0.8702852410301551,-0.05587875690537313,0.9984375616565666,-0.05587875690537313,0.9984375616565666
2023-12-29,2023,12,29,4,52,4,363,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.30411483232751774,0.9526353808033826,-0.03869579017652689,0.9992510374388481,-0.03869579017652689,0.9992510374388481
2023-12-30,2023,12,30,5,52,4,364,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.1028209971373608,0.9946998756145891,-0.021501372740813793,0.999768818762748,-0.021501372740813793,0.999768818762748
2023-12-31,2023,12,31,6,52,4,365,1,0,1,0,1,-0.7818314824680299,0.6234898018587334,0.10282099713736031,0.9946998756145891,-0.004300592702981974,0.9999907524084426,-0.004300592702981974,0.9999907524084426
2024-01-01,2024,1,1,0,1,1,1,0,1,0,0,0,0.0,1.0,0.2045520661262008,0.9788556850953578,0.017201575418260506,0.9998520419557735,0.017201575418260506,0.9998520419557735
2024-01-02,2024,1,2,1,1,1,2,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.40045390565126643,0.9163169044870048,0.03439806061360801,0.9994082116062598,0.03439806061360801,0.9994082116062598
2024-01-03,2024,1,3,2,1,1,3,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5794210982045637,0.8150283375168114,0.051584366869408364,0.9986686402879997,0.051584366869408364,0.9986686402879997
2024-01-04,2024,1,4,3,1,1,4,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.733885366432199,0.6792733388972931,0.06875540848113941,0.9976335468520451,0.06875540848113941,0.9976335468520451
2024-01-05,2024,1,5,4,1,1,5,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8573146280763323,0.5147928015098308,0.08590610426133272,0.9963032375991965,0.08590610426133272,0.9963032375991965
2024-01-06,2024,1,6,5,1,1,6,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9444892287836613,0.32854238191083485,0.10303137904317879,0.9946781061893646,0.10303137904317879,0.9946781061893646
2024-01-07,2024,1,7,6,1,1,7,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9917226741361015,0.12839835514655099,0.1201261651823505,0.9927586335250793,0.1201261651823505,0.9927586335250793
2024-01-08,2024,1,8,0,2,1,8,0,0,0,0,0,0.0,1.0,0.9970175264485267,-0.07717546212664618,0.13718540405660057,0.9905453876091833,0.13718540405660057,0.9905453876091833
2024-01-09,2024,1,9,1,2,1,9,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9601498736716018,-0.2794856348516094,0.1542040475626894,0.988039023376751,0.1542040475626894,0.988039023376751
2024-01-10,2024,1,10,2,2,1,10,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8826787983255474,-0.46997674302732007,0.17117705961019986,0.985240282501282,0.17117705961019986,0.985240282501282
2024-01-11,2024,1,11,3,2,1,11,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.7678804460366001,-0.6405931786981751,0.18809941761179758,0.9821499931752291,0.18809941761179758,0.9821499931752291
2024-01-12,2024,1,12,4,2,1,12,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.620609481827423,-0.7841198065767103,0.20496611396949532,0.9787690698649216,0.20496611396949532,0.9787690698649216
2024-01-13,2024,1,13,5,2,1,13,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.44709379298511387,-0.8944870822287956,0.22177215755648186,0.975098513039961,0.22177215755648186,0.975098513039961
2024-01-14,2024,1,14,6,2,1,14,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.2546711202412288,-0.9670277247913204,0.23851257519407648,0.9711394088771653,0.23851257519407648,0.9711394088771653
2024-01-15,2024,1,15,0,3,1,15,0,0,0,0,0,0.0,1.0,0.05147875477034673,-0.9986740898848305,0.2551824131233728,0.9668929289391521,0.2551824131233728,0.9668929289391521
2024-01-16,2024,1,16,1,3,1,16,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.15389057670406148,-0.9880878960910772,0.2717767384711357,0.9623603298276545,0.2717767384711357,0.9623603298276545
2024-01-17,2024,1,17,2,3,1,17,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.35275208654909473,-0.9357168190404936,0.2882906407095177,0.9575429528116719,0.2882906407095177,0.9575429528116719
2024-01-18,2024,1,18,3,3,1,18,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5366961939916003,-0.8437755598231858,0.3047192331091634,0.9524422234305676,0.3047192331091634,0.9524422234305676
2024-01-19,2024,1,19,4,3,1,19,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.6979441547663433,-0.7161521883143935,0.321057654185271,0.9470596510722283,0.321057654185271,0.9470596510722283
2024-01-20,2024,1,20,5,3,1,20,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8296770135526189,-0.5582437220268648,0.3373010691361842,0.9413968285264122,0.3373010691361842,0.9413968285264122
2024-01-21,2024,1,21,6,3,1,21,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9263239682514951,-0.3767278936351848,0.3534446712740877,0.9354554315134164,0.3534446712740877,0.9354554315134164
2024-01-22,2024,1,22,0,4,1,22,0,0,0,0,0,0.0,1.0,-0.9837979515735163,-0.1792807588107359,0.3694836834473831,0.9292372181882051,0.3694836834473831,0.9292372181882051
2024-01-23,2024,1,23,1,4,1,23,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9996684675143132,0.025747913654987745,0.38541335945432564,0.9227440286201427,0.38541335945432564,0.9227440286201427
2024-01-24,2024,1,24,2,4,1,24,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.9732643737003827,0.22968774213179508,0.4012289854475009,0.9159777842484877,0.4012289854475009,0.9159777842484877
2024-01-25,2024,1,25,3,4,1,25,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.9057022630804715,0.42391439070986053,0.4169258813287287,0.908940487313808,0.4169258813287287,0.908940487313808
2024-01-26,2024,1,26,4,4,1,26,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.7998392447397193,0.6002142805483683,0.4324994021339788,0.901634220265486,0.4324994021339788,0.901634220265486
2024-01-27,2024,1,27,5,4,1,27,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.6601521206712321,0.7511319308705195,0.44794493940789115,0.8940611451454876,0.44794493940789115,0.8940611451454876
2024-01-28,2024,1,28,6,4,1,28,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4925480679538645,0.8702852410301551,0.4632579225674917,0.88622350294858,0.4632579225674917,0.88622350294858
2024-01-29,2024,1,29,0,5,1,29,0,0,0,0,0,0.0,1.0,-0.30411483232751774,0.9526353808033826,0.4784338202547012,0.8781236129591848,0.4784338202547012,0.8781236129591848
2024-01-30,2024,1,30,1,5,1,30,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.1028209971373608,0.9946998756145891,0.49346814167723735,0.8697638720650646,0.49346814167723735,0.8697638720650646
2024-01-31,2024,1,31,2,5,1,31,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.10282099713736031,0.9946998756145891,0.5083564379375122,0.8611467540480452,0.5083564379375122,0.8611467540480452
2024-02-01,2024,2,1,3,5,1,32,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.2045520661262008,0.9788556850953578,0.5230943033491326,0.8522748088519838,0.5230943033491326,0.8522748088519838
2024-02-02,2024,2,2,4,5,1,33,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.40045390565126643,0.9163169044870048,0.5376773767406141,0.8431506618282,0.5376773767406141,0.8431506618282
2024-02-03,2024,2,3,5,5,1,34,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5794210982045637,0.8150283375168114,0.5521013427459208,0.8337770129585915,0.5521013427459208,0.8337770129585915
2024-02-04,2024,2,4,6,5,1,35,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.733885366432199,0.6792733388972931,0.5663619330814524,0.8241566360566663,0.5663619330814524,0.8241566360566663
2024-02-05,2024,2,5,0,6,1,36,0,0,0,0,0,0.0,1.0,0.8573146280763323,0.5147928015098308,0.580454927809098,0.8142923779467267,0.580454927809098,0.8142923779467267
2024-02-06,2024,2,6,1,6,1,37,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9444892287836613,0.32854238191083485,0.5943761565849831,0.804187157621448,0.5943761565849831,0.804187157621448
2024-02-07,2024,2,7,2,6,1,38,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9917226741361015,0.12839835514655099,0.6081214998935418,0.7938439653781019,0.6081214998935418,0.7938439653781019
2024-02-08,2024,2,8,3,6,1,39,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9970175264485267,-0.07717546212664618,0.6216868902665479,0.7832658619336791,0.6216868902665479,0.7832658619336791
2024-02-09,2024,2,9,4,6,1,40,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9601498736716018,-0.2794856348516094,0.6350683134867438,0.7724559775191742,0.6350683134867438,0.7724559775191742
2024-02-10,2024,2,10,5,6,1,41,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8826787983255474,-0.46997674302732007,0.6482618097757122,0.7614175109532997,0.6482618097757122,0.7614175109532997
2024-02-11,2024,2,11,6,6,1,42,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.7678804460366001,-0.6405931786981751,0.6612634749656386,0.7501537286959042,0.6612634749656386,0.7501537286959042
2024-02-12,2024,2,12,0,7,1,43,0,0,0,0,0,0.0,1.0,0.620609481827423,-0.7841198065767103,0.6740694616546161,0.7386679638813748,0.6740694616546161,0.7386679638813748
2024-02-13,2024,2,13,1,7,1,44,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.44709379298511387,-0.8944870822287956,0.6866759803451553,0.726963615332308,0.6866759803451553,0.726963615332308
2024-02-14,2024,2,14,2,7,1,45,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.2546711202412288,-0.9670277247913204,0.6990793005655562,0.7150441465537444,0.6990793005655562,0.7150441465537444
